GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,5,8,13,53,62,115,32,31,63,48,24,72
3.750-3.999,8,4,12,40,33,73,38,46,84,94,108,202
3.500-3.749,4,5,9,48,59,107,41,40,81,94,98,192
3.250-3.499,10,8,18,25,46,71,35,43,78,74,89,163
3.000-3.249,7,10,17,25,33,58,30,39,69,82,89,171
2.750-2.999,4,4,8,21,25,46,40,30,70,71,62,133
2.500-2.749,8,4,12,11,17,28,26,20,46,45,45,90
2.250-2.499,3,8,11,13,8,21,6,10,16,36,24,60
2.000-2.249,0,2,2,5,10,15,2,7,9,11,11,22
1.750-1.999,2,1,3,0,0,0,3,1,4,2,4,6
1.500-1.749,1,1,2,1,0,1,0,1,1,0,0,0
1.250-1.499,0,0,0,0,0,0,0,0,0,0,0,0
1.000-1.249,0,0,0,0,0,0,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,0,1,1,0,0,0,2,1,3,2,0,2
