GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,1,0,1,20,9,29,45,6,51,62,14,76
3.750-3.999,1,1,2,35,18,53,98,21,119,214,81,295
3.500-3.749,2,0,2,44,10,54,139,45,184,281,88,369
3.250-3.499,3,0,3,35,10,45,151,48,199,339,98,437
3.000-3.249,6,1,7,40,20,60,155,47,202,413,114,527
2.750-2.999,8,0,8,54,21,75,130,26,156,319,103,422
2.500-2.749,13,5,18,41,16,57,81,17,98,210,54,264
2.250-2.499,8,4,12,31,7,38,51,14,65,110,22,132
2.000-2.249,5,2,7,15,10,25,18,4,22,34,5,39
1.750-1.999,2,1,3,7,3,10,6,0,6,1,1,2
1.500-1.749,0,0,0,2,0,2,1,0,1,0,0,0
1.250-1.499,1,1,2,1,0,1,0,0,0,0,0,0
1.000-1.249,1,0,1,0,0,0,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,23,12,35,5,3,8,1,0,1,0,0,0
