GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,12,4,16,101,83,184,83,71,154,52,64,116
3.750-3.999,3,2,5,99,100,199,128,142,270,223,241,464
3.500-3.749,13,8,21,101,86,187,163,134,297,311,292,603
3.250-3.499,14,6,20,67,55,122,109,81,190,238,267,505
3.000-3.249,12,6,18,58,46,104,64,57,121,250,148,398
2.750-2.999,6,1,7,30,18,48,55,30,85,119,92,211
2.500-2.749,8,4,12,18,10,28,28,25,53,71,47,118
2.250-2.499,4,3,7,9,5,14,15,6,21,27,16,43
2.000-2.249,1,0,1,3,2,5,3,2,5,10,7,17
1.750-1.999,0,0,0,0,0,0,0,0,0,2,0,2
1.500-1.749,0,0,0,0,0,0,0,0,0,0,0,0
1.250-1.499,1,0,1,0,0,0,0,0,0,0,0,0
1.000-1.249,0,0,0,0,0,0,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,0,0,0,0,0,0,0,0,0,0,0,0
