GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,0,1,1,4,4,8,1,2,3,1,0,1
3.750-3.999,3,1,4,1,5,6,7,9,16,15,11,26
3.500-3.749,4,3,7,6,8,14,4,5,9,20,13,33
3.250-3.499,5,0,5,3,4,7,7,5,12,18,15,33
3.000-3.249,5,5,10,6,6,12,3,9,12,16,16,32
2.750-2.999,4,3,7,2,4,6,3,5,8,16,9,25
2.500-2.749,3,4,7,7,5,12,3,9,12,13,15,28
2.250-2.499,3,3,6,2,4,6,6,4,10,6,4,10
2.000-2.249,3,0,3,4,3,7,2,4,6,5,1,6
1.750-1.999,3,4,7,3,2,5,0,2,2,0,0,0
1.500-1.749,2,2,4,2,0,2,0,0,0,0,0,0
1.250-1.499,0,0,0,0,0,0,0,0,0,0,0,0
1.000-1.249,0,0,0,0,0,0,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,0,0,0,0,0,0,0,0,0,0,0,0
