GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,1,3,4,7,17,24,15,27,42,8,28,36
3.750-3.999,0,0,0,10,12,22,18,35,53,31,86,117
3.500-3.749,3,0,3,7,18,25,35,48,83,56,106,162
3.250-3.499,0,0,0,6,14,20,51,59,110,90,177,267
3.000-3.249,2,2,4,11,15,26,50,65,115,110,140,250
2.750-2.999,1,0,1,4,12,16,34,40,74,85,107,192
2.500-2.749,5,1,6,9,4,13,30,28,58,69,67,136
2.250-2.499,2,2,4,4,11,15,22,24,46,54,59,113
2.000-2.249,0,4,4,9,0,9,13,5,18,23,36,59
1.750-1.999,1,1,2,3,0,3,1,10,11,5,7,12
1.500-1.749,0,0,0,1,1,2,0,1,1,0,1,1
1.250-1.499,0,0,0,0,0,0,0,0,0,0,1,1
1.000-1.249,0,0,0,0,0,0,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,0,2,2,3,4,7,1,3,4,2,1,3
