GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,0,0,0,0,0,0,1,1,2,0,0,0
3.750-3.999,0,0,0,1,3,4,1,4,5,0,6,6
3.500-3.749,1,0,1,8,9,17,2,6,8,1,7,8
3.250-3.499,3,2,5,6,7,13,7,5,12,6,9,15
3.000-3.249,4,3,7,5,7,12,3,11,14,4,8,12
2.750-2.999,4,3,7,5,8,13,14,7,21,7,9,16
2.500-2.749,2,1,3,2,6,8,4,10,14,4,7,11
2.250-2.499,5,2,7,5,0,5,3,1,4,1,2,3
2.000-2.249,0,0,0,3,2,5,2,3,5,1,2,3
1.750-1.999,1,1,2,1,2,3,0,0,0,0,0,0
1.500-1.749,1,0,1,0,0,0,0,0,0,0,0,0
1.250-1.499,0,0,0,1,0,1,0,0,0,0,0,0
1.000-1.249,1,0,1,0,1,1,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,0,0,0,0,0,0,0,0,0,0,0,0
