GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,4,8,12,12,8,20,36,17,53,64,26,90
3.750-3.999,0,0,0,0,0,0,0,0,0,2,1,3
3.500-3.749,1,1,2,1,4,5,2,1,3,21,8,29
3.250-3.499,0,0,0,0,0,0,1,0,1,5,1,6
3.000-3.249,5,5,10,9,3,12,22,5,27,27,20,47
2.750-2.999,0,0,0,0,0,0,0,0,0,2,1,3
2.500-2.749,5,2,7,2,2,4,1,1,2,6,0,6
2.250-2.499,0,0,0,2,0,2,0,0,0,2,1,3
2.000-2.249,5,1,6,6,1,7,2,0,2,4,3,7
1.750-1.999,0,0,0,0,0,0,0,0,0,0,0,0
1.500-1.749,5,1,6,0,0,0,1,0,1,2,0,2
1.250-1.499,0,0,0,0,0,0,0,0,0,0,0,0
1.000-1.249,2,1,3,2,0,2,2,0,2,3,0,3
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,5,1,6,6,3,9,12,10,22,59,22,81
